x1,x2
제115차 제주 애월항인근 연립주택 2차#1순위,수익률(연)12.42%?투자기간10개월?등급B2?모집금액4억원?투자인원71명
제114차 고양시 내유동 다세대주택 신축#1순위,수익률(연)12.28%?투자기간7개월?등급B1?모집금액15억원?투자인원318명
제113차 가평 전원주택 12세대 신축 2차#1순위,수익률(연)12.28%?투자기간7개월?등급B1?모집금액3억원?투자인원94명
제112차 인천 임학역 인근 신축빌라 6차#1순위,"수익률(연)12.1%?투자기간7개월?등급B1?모집금액3억4,000만원?투자인원72명"
제111차 봉화군 단지형연립주택 신축 2차#1순위,수익률(연)13.3%?투자기간8개월?등급C1?모집금액3억원?투자인원66명
제110차 서산 20세대 공동주택 신축 4차#1순위,수익률(연)12.8%?투자기간7개월?등급B3?모집금액2억원?투자인원67명
제109차 일산 문봉동 빌라신축 3차#1순위,"수익률(연)12.63%?투자기간8개월?등급B2?모집금액2억2,000만원?투자인원69명"
제108차 이천 하이닉스인근 빌라신축 4차#1순위,수익률(연)12.5%?투자기간5개월?등급B2?모집금액3억원?투자인원88명
제107차 봉화군 단지형연립주택 신축사업#1순위,수익률(연)13.3%?투자기간8개월?등급C1?모집금액6억원?투자인원116명
제106차 전주 삼천동 공동주택신축 3차#1순위,수익률(연)11.8%?투자기간7개월?등급A3?모집금액8억원?투자인원195명
제105차 춘천 수익형다가구 신축사업 2차#1순위,"수익률(연)12.2%?투자기간8개월?등급B1?모집금액1억5,000만원?투자인원60명"
제104차 광진구 중곡동 공동주택사업 2차#1순위,수익률(연)12.14%?투자기간7개월?등급B1?모집금액2억원?투자인원56명
제103차 동두천 51세대 공동주택신축 4차#1순위,수익률(연)12.7%?투자기간8개월?등급B2?모집금액3억원?투자인원57명
제102차 용현동 공동주택 신축사업 3차#1순위,"수익률(연)12.3%?투자기간9개월?등급B2?모집금액3억3,000만원?투자인원83명"
제101차 광진구 중곡동 공동주택사업#1순위,"수익률(연)12.14%?투자기간8개월?등급B1?모집금액6억5,000만원?투자인원176명"
제100차 제주 애월항인근 연립주택사업#1순위,수익률(연)12.42%?투자기간11개월?등급B2?모집금액10억원?투자인원283명
제99차 시흥목감지구 상가신축 3차#1순위,수익률(연)12%?투자기간11개월?등급B1?모집금액4억원?투자인원102명
제98차 홍성 도시형생활주택 신축 3차#1순위,수익률(연)13.2%?투자기간8개월?등급C1?모집금액2억원?투자인원57명
제97차 인천 임학역 인근 신축빌라 5차#1순위,"수익률(연)12.1%?투자기간8개월?등급B1?모집금액3억4,000만원?투자인원101명"
제96차 서산 20세대 공동주택 신축 3차#1순위,수익률(연)12.8%?투자기간8개월?등급B3?모집금액3억원?투자인원67명
제95차 태안32세대 단지형빌라 신축 3차#1순위,수익률(연)12.35%?투자기간5개월?등급B2?모집금액8억원?투자인원199명
제94차 전주 삼천동 공동주택신축 2차#1순위,수익률(연)11.8%?투자기간8개월?등급A3?모집금액8억원?투자인원236명
제93차 용인 양지IC인근 다세대신축사업#1순위,수익률(연)12.07%?투자기간12개월?등급B1?모집금액8억원?투자인원265명
제92차 전주 삼천동 공동주택 신축공사#1순위,수익률(연)11.8%?투자기간8개월?등급A3?모집금액14억원?투자인원234명
제91차 일산 문봉동 빌라신축 2차#1순위,수익률(연)12.63%?투자기간9개월?등급B2?모집금액3억원?투자인원84명
제90차 동두천 51세대 공동주택신축 3차#1순위,수익률(연)12.7%?투자기간9개월?등급B2?모집금액3억원?투자인원63명
제89차 춘천 수익형다가구 신축사업#1순위,"수익률(연)12.2%?투자기간9개월?등급B1?모집금액2억8,000만원?투자인원74명"
제88차 홍성 도시형생활주택 신축 2차#1순위,수익률(연)13.2%?투자기간8개월?등급C1?모집금액3억원?투자인원56명
제87차 인천 임학역 인근 신축빌라 4차#1순위,"수익률(연)12.1%?투자기간9개월?등급B1?모집금액3억3,000만원?투자인원74명"
제86차 이천 하이닉스인근 빌라신축 3차#1순위,수익률(연)12.5%?투자기간7개월?등급B2?모집금액3억원?투자인원67명
제85차 태안32세대 단지형빌라 신축 2차#1순위,수익률(연)12.35%?투자기간6개월?등급B2?모집금액9억원?투자인원175명
제84차 일산 문봉동 빌라신축 프로젝트#1순위,수익률(연)12.63%?투자기간10개월?등급B2?모집금액7억원?투자인원169명
제83차 부평역 현대라임힐 오피스텔 2차#1순위,"수익률(연)12.3%?투자기간14개월?등급B2?모집금액3억8,000만원?투자인원122명"
제82차 태안32세대 단지형빌라 신축사업#1순위,수익률(연)12.35%?투자기간6개월?등급B2?모집금액9억원?투자인원204명
제81차 인천 임학역 인근 신축빌라 3차#1순위,"수익률(연)12.1%?투자기간9개월?등급B1?모집금액6억5,000만원?투자인원137명"
제80차 인천 임학역 인근 신축빌라 2차#1순위,수익률(연)12.1%?투자기간9개월?등급B1?모집금액6억원?투자인원102명
제79차 서산 20세대 공동주택 신축 2차#1순위,수익률(연)12.8%?투자기간9개월?등급B3?모집금액3억원?투자인원72명
제78차 하계역 20세대 원룸 신축 3차#1순위,수익률(연)12.2%?투자기간5개월?등급B2?모집금액1억원?투자인원30명
제77차 인천 임학역 인근 신축빌라#1순위,"수익률(연)12.1%?투자기간9개월?등급B1?모집금액12억5,000만원?투자인원321명"
제76차 시흥목감지구 상가신축 2차#1순위,"수익률(연)12%?투자기간13개월?등급B1?모집금액7억6,000만원?투자인원67명"
제75차 동두천 51세대 공동주택신축 2차#1순위,수익률(연)12.7%?투자기간10개월?등급B2?모집금액3억원?투자인원83명
제74차 용현동 공동주택 신축사업 2차(A)#1순위,"수익률(연)12.3%?투자기간7개월?등급B2?모집금액1억3,300만원?투자인원31명"
제74차 용현동 공동주택 신축사업 2차#1순위,"수익률(연)12.3%?투자기간11개월?등급B2?모집금액1억6,700만원?투자인원46명"
제73차 이천 하이닉스인근 빌라신축 2차#1순위,수익률(연)12.5%?투자기간7개월?등급B2?모집금액3억원?투자인원65명
제72차 가평 전원주택 12세대 신축사업#1순위,수익률(연)12.28%?투자기간9개월?등급B1?모집금액6억원?투자인원152명
제71차 시흥목감지구 상가신축 프로젝트#1순위,"수익률(연)12%?투자기간13개월?등급B1?모집금액16억3,000만원?투자인원400명"
제70차 제주도 타운하우스 신축 3차#1순위,"수익률(연)12.8%?투자기간9개월?등급B3?모집금액2억3,000만원?투자인원68명"
제69차 서산 20세대 공동주택 신축사업#1순위,"수익률(연)12.8%?투자기간10개월?등급B3?모집금액6억5,000만원?투자인원124명"
제68차 수유동 12세대 신축빌라 3차#1순위,수익률(연)12.5%?투자기간6개월?등급C1?모집금액3억원?투자인원88명
제67차 운정신도시 야당역 신축빌라 3차#1순위,"수익률(연)13.5%?투자기간4개월?등급B3?모집금액3억5,000만원?투자인원64명"
제66차 홍성 도시형생활주택 신축사업#1순위,수익률(연)13.2%?투자기간10개월?등급C1?모집금액6억원?투자인원111명
제65차 용현동 공동주택 신축프로젝트#1순위,수익률(연)12.3%?투자기간12개월?등급B2?모집금액10억원?투자인원159명
제64차 부평역 현대라임힐 오피스텔 신축#1순위,"수익률(연)12.3%?투자기간16개월?등급B2?모집금액12억9,000만원?투자인원196명"
제63차 서울 연희동 7세대 빌라신축 3차#1순위,수익률(연)11.6%?투자기간9개월?등급B3?모집금액2억원?투자인원43명
제62차 제주도 타운하우스 신축 2차#1순위,수익률(연)12.8%?투자기간11개월?등급B3?모집금액2억원?투자인원29명
제61차 하계역 20세대 원룸 신축 2차#1순위,"수익률(연)12.2%?투자기간6개월?등급B2?모집금액1억5,000만원?투자인원37명"
제59차 당진 송악신도시 인근 신축빌라#1순위,"수익률(연)12.9%?투자기간3개월?등급B3?모집금액6억4,000만원?투자인원104명"
제58차 동두천 51세대 공동주택 신축사업#1순위,수익률(연)12.7%?투자기간12개월?등급B2?모집금액12억원?투자인원214명
제57차 예산행정타운 인근 빌라신축 3차#1순위,수익률(연)13.2%?투자기간5개월?등급C1?모집금액2억원?투자인원39명
제56차 서울 연희동 7세대 빌라신축 2차#1순위,수익률(연)11.6%?투자기간10개월?등급B3?모집금액2억원?투자인원26명
제55차 이천 하이닉스인근 빌라신축공사#1순위,수익률(연)12.5%?투자기간10개월?등급B2?모집금액7억원?투자인원102명
제54차 제주도 타운하우스 신축프로젝트#1순위,"수익률(연)12.8%?투자기간12개월?등급B3?모집금액4억5,000만원?투자인원68명"
제53차 예산행정타운 인근 빌라신축 2차#1순위,수익률(연)13.2%?투자기간6개월?등급C1?모집금액2억원?투자인원27명
제52차 수유동 12세대 신축빌라 2차#1순위,"수익률(연)12.5%?투자기간9개월?등급C1?모집금액2억5,000만원?투자인원44명"
제51차 일산 대화마을 신축프로젝트 2차#1순위,수익률(연)12%?투자기간3개월?등급A3?모집금액2억원?투자인원32명
제50차 하계역 20세대 원룸 신축프로젝트#1순위,"수익률(연)12.2%?투자기간8개월?등급B2?모집금액6억3,000만원?투자인원126명"
제49차 동두천중앙역24세대 신축빌라4차#1순위,수익률(연)13.8%?투자기간5개월?등급B3?모집금액4억원?투자인원65명
제48차 월곶역22세대 도시형생활주택2차#1순위,수익률(연)12.2%?투자기간6개월?등급B2?모집금액4억원?투자인원54명
제47차 수유동12세대 신축빌라 프로젝트#1순위,"수익률(연)12.5%?투자기간9개월?등급C1?모집금액9억5,000만원?투자인원251명"
제46차 일산 대화마을 신축빌라 프로젝트#1순위,수익률(연)12%?투자기간4개월?등급A3?모집금액8억원?투자인원193명
제45차 동두천중앙역24세대 신축빌라3차#1순위,수익률(연)13.8%?투자기간8개월?등급B3?모집금액3억원?투자인원48명
제44차 월곶역 22세대 도시형 생활주택#1순위,수익률(연)12.2%?투자기간6개월?등급B2?모집금액8억원?투자인원156명
제43차 서울 연희동 7세대 빌라신축사업#1순위,수익률(연)11.6%?투자기간12개월?등급B3?모집금액9억원?투자인원226명
제42차 예산행정타운 인근 빌라신축사업#1순위,수익률(연)13.2%?투자기간8개월?등급C1?모집금액6억원?투자인원133명
제41차 대구 죽곡신도시 상가주택 신축#1순위,"수익률(연)13%?투자기간2개월?등급B1?모집금액5억4,000만원?투자인원93명"
제40차 운정신도시 야당역 신축빌라 2차#1순위,수익률(연)13.5%?투자기간9개월?등급B3?모집금액3억원?투자인원77명
제39차 동두천중앙역24세대 신축빌라2차#1순위,수익률(연)13.8%?투자기간7개월?등급B3?모집금액3억원?투자인원96명
제38차 운정신도시 야당역 신축빌라#1순위,"수익률(연)13.5%?투자기간10개월?등급B3?모집금액11억5,000만원?투자인원213명"
제 37차 평택시청앞 수익형 임대상가#1순위,"수익률(연)12%?투자기간6개월?등급B3?모집금액3억7,000만원?투자인원88명"
제36차 은평구 응암역 빌라신축 프로젝트#1순위,수익률(연)14.2%?투자기간6개월?등급B2?모집금액12억원?투자인원132명
제35차 동두천 중앙역 24세대 신축빌라#1순위,수익률(연)13.8%?투자기간8개월?등급B3?모집금액7억원?투자인원125명
제34차 수원 정자동 빌라신축 프로젝트2차#1순위,"수익률(연)13%?투자기간6개월?등급B2?모집금액2억2,500만원?투자인원46명"
제33차 마포 신수동 빌라신축 프로젝트#1순위,수익률(연)14%?투자기간9개월?등급A3?모집금액11억원?투자인원138명
제32차 부산 영어도시퀸덤1차 아파트#1순위,"수익률(연)12%?투자기간3개월?등급B3?모집금액5,000만원?투자인원3명"
제31차 노원 수익형다가구 건축자금#1순위,"수익률(연)15%?투자기간5개월?등급B1?모집금액2억2,500만원?투자인원12명"
제29차 중동 리슈빌엔클라스 오피스텔#1순위,"수익률(연)9%?투자기간24개월?등급D2?모집금액1,200만원?투자인원8명"
제28차 수원 정자동 10세대 건축자금#1순위,"수익률(연)11.41%?투자기간7개월?등급B2?모집금액8억2,000만원?투자인원104명"
제27차 아산시청 인근 16세대 신축빌라#1순위,수익률(연)13.1%?투자기간6개월?등급A3?모집금액10억원?투자인원107명
