"번호","지역","지역2","순위","차수","리파이낸싱","신축","다세대","타운하우스","건축자금","담보","NPL","근질권","ABL","주택","오피스텔","신도시","개발지구","마을","아파트","빌딩","빌라","상가","단독주택","수익률","투자기간","등급","모집금액","투자인원","Y"
253,"동탄신도시","오피스텔",1,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,3,"B2",1e+05,215,"0"
252,"원주","세브란스",1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,11,"B1",40000,211,"0"
251,"서산","석남동",1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,7,"C2",40000,183,"0"
250,"화성","시청",1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.2,8,"C1",30000,150,"0"
249,"청평유원지","인근",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.77,9,"B3",73000,358,"0"
248,"파주","문산역",1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,9,"B1",70000,250,"0"
247,"주안동","32세대",1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,10,"A3",25000,161,"0"
246,"시흥목감지구","상가신축",1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,5,"B1",25000,137,"0"
245,"송악신도시","오피스텔",1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.35,9,"B2",50000,263,"0"
244,"파주","문산역",1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,9,"B2",70000,245,"0"
243,"부평역","현대라임힐",1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.3,7,"B2",24000,130,"0"
242,"제주","아라동",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.7,5,"B3",24000,151,"0"
241,"거제단지형","단독주택",1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.8,5,"C2",40000,145,"0"
240,"중곡동","대원외고",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,"B1",15000,71,"0"
239,"화성","시청",1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.2,9,"C1",20000,104,"0"
238,"화성","바이오밸리인근",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,6,"C1",40000,149,"0"
237,"서산","석남동",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,8,"C2",40000,144,"0"
236,"원주","세브란스",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,11,"B1",40000,132,"0"
235,"제주","강정마을",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.56,7,"B2",35000,201,"0"
234,"일산","고양",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,11,"B1",65000,289,"0"
233,"제주","한림리",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.56,13,"B2",50000,257,"0"
232,"고양시","성석동",1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,7,"C1",20000,103,"0"
231,"동탄신도시","오피스텔",1,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,4,"B2",1e+05,176,"0"
230,"파주","문산역",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,9,"B1",60000,298,"0"
229,"파주","문산역",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,9,"B2",50000,137,"0"
228,"파주","문산역",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,9,"B1",90000,365,"0"
227,"파주","문산역",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,9,"B2",80000,313,"0"
226,"화성","시청",1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.2,9,"C1",20000,77,"0"
225,"송악신도시","오피스텔",1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.35,9,"B2",40000,90,"0"
224,"부평역","현대라임힐",1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.3,8,"B2",30000,133,"0"
223,"중곡동","대원외고",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,"B1",20000,74,"0"
222,"신림동","29세대",1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.6,9,"A3",20000,79,"0"
221,"주안동","32세대",1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,11,"A3",25000,88,"0"
220,"신림동","29세대",1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.6,9,"A3",30000,93,"0"
219,"전주","삼천동",1,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.8,3,"A3",40000,112,"0"
218,"일산","고양",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,11,"A3",125000,319,"0"
217,"원주","세브란스",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,12,"B1",50000,117,"0"
216,"남양주","도시형생활주택",1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7,5,"A3",20000,67,"0"
215,"제주","아라동",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.7,6,"B3",20000,54,"0"
214,"원주","세브란스",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,12,"B1",1e+05,216,"0"
213,"시흥목감지구","상가신축",1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,6,"B1",30000,147,"0"
212,"제주","강정마을",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.56,8,"B2",25000,34,"0"
211,"김포","신도시",1,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.21,5,"B1",30000,115,"0"
210,"서산","석남동",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,9,"C2",40000,216,"0"
209,"양천구","신정동",1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.8,10,"A3",20000,52,"0"
208,"화성","바이오밸리인근",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,7,"C1",20000,135,"0"
207,"서산","석남동",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,9,"C2",24000,126,"0"
206,"거제단지형","단독주택",1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.8,7,"C2",50000,228,"0"
205,"서산","석남동",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,9,"C2",20000,119,"0"
204,"서산","석남동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,9,"C2",66000,351,"0"
203,"거제단지형","단독주택",1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.8,7,"C2",20000,133,"0"
202,"남양주","도시형생활주택",1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7,6,"A3",26000,87,"0"
201,"동탄신도시","오피스텔",1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,5,"B2",90000,149,"0"
200,"중곡동","대원외고",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,"B1",30000,96,"0"
199,"제주","강정마을",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.56,8,"B2",22000,131,"0"
198,"화성","시청",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.2,10,"C1",50000,299,"0"
197,"부평역","현대라임힐",1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.3,9,"B2",40000,163,"0"
196,"김포","신도시",1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.21,5,"B1",25000,94,"0"
195,"송악신도시","오피스텔",1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.35,10,"B2",20000,123,"0"
194,"고양시","성석동",1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,8,"C1",20000,133,"0"
193,"거제단지형","단독주택",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.8,7,"C2",1e+05,420,"0"
192,"주안동","32세대",1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,11,"A3",35000,93,"0"
191,"중곡동","대원외고",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,8,"B1",110000,407,"0"
190,"제주","아라동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.7,7,"B3",80000,267,"0"
189,"화성","바이오밸리인근",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,8,"C1",45000,146,"0"
188,"시흥목감지구","상가신축",1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,7,"B1",30000,110,"0"
187,"아차산역","인근",1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,6,"B1",20000,72,"0"
186,"김포","신도시",1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.21,6,"B1",35000,121,"0"
185,"신림동","29세대",1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.6,10,"A3",30000,130,"0"
184,"양천구","신정동",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.8,11,"A3",120000,362,"0"
183,"제주","강정마을",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.56,9,"B2",50000,108,"0"
182,"주안동","32세대",1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,12,"A3",20000,40,"0"
181,"부산","기장",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.14,5,"B1",18000,69,"0"
180,"송악신도시","오피스텔",1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.35,11,"B2",60000,167,"0"
179,"김포","신도시",1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.21,6,"B1",110000,311,"0"
178,"동탄신도시","오피스텔",1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,6,"B2",1e+05,176,"0"
177,"전주","삼천동",1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.8,5,"A3",40000,89,"0"
176,"용인","양지IC인근",1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,9,"B1",25000,74,"0"
175,"고양시","성석동",1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,9,"C1",20000,72,"0"
174,"화성","바이오밸리인근",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,9,"C1",80000,206,"0"
173,"부평역","현대라임힐",1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.3,10,"B2",30000,44,"0"
172,"아차산역","인근",1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,7,"B1",20000,69,"0"
171,"남양주","도시형생활주택",1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7,7,"A3",20000,57,"0"
170,"안성","대림동산인근",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,5,"B1",37000,120,"0"
169,"부산","기장",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.14,5,"B1",25000,92,"0"
168,"안성","공도",1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.64,6,"B1",43000,75,"0"
167,"부산","기장",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.14,5,"B1",80000,155,"0"
166,"주안동","32세대",1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,13,"A3",20000,61,"0"
165,"시흥목감지구","상가신축",1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,9,"B1",30000,46,"0"
164,"안성","공도",1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.64,6,"B1",50000,95,"0"
163,"안성","대림동산인근",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,5,"B1",50000,123,"0"
162,"용인","양지IC인근",1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,9,"B1",20000,57,"0"
161,"안성","대림동산",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.21,5,"B1",53000,132,"0"
160,"동탄신도시","오피스텔",1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,7,"B2",50000,110,"0"
159,"봉화군","단지형연립주택",1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3,6,"C1",30000,66,"0"
158,"동탄신도시","오피스텔",1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,7,"B2",50000,118,"0"
157,"고양시","내유동",1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,6,"B1",20000,63,"0"
156,"남양주","도시형생활주택",1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7,8,"A3",30000,104,"0"
155,"아차산역","인근",1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,8,"B1",30000,107,"0"
154,"안성","공도",1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.64,7,"B1",50000,99,"0"
153,"동두천","51세대",1,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.7,6,"B2",30000,78,"0"
152,"주안동","32세대",1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,13,"A3",20000,54,"0"
151,"가평","전원주택",1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,5,"B1",20000,50,"0"
150,"전주","삼천동",1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.8,6,"A3",40000,106,"0"
149,"봉화군","단지형연립주택",1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3,7,"C1",30000,64,"0"
148,"신림동","29세대",1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.6,12,"A3",20000,47,"0"
147,"시흥목감지구","상가신축",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,9,"B1",30000,99,"0"
146,"남양주","도시형생활주택",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7,8,"A3",30000,86,"0"
145,"안성","공도",1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.64,7,"B1",50000,99,"0"
144,"고양시","성석동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,10,"C1",35000,103,"0"
